RegionID,SizeRank,RegionName,RegionType,StateName,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,JulyValue20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,JulyValue21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,JulyValue22
394550,719,"Dyersburg, TN",Msa,TN,81273,81288,81422,81539,81721,81800,81955,82120,82348,82596,82996,83480,84023,84192,84294,84358,84623,84906,85091,85324,85460,85676,85700,85659,85525,85436,85455,85473,85641,85817,86079,86286,86486,86618,86679,86654,86630,86765,86954,87169,87190,87250,,,,,80525,80123,79872,79539,79464,79526,79897,80174,80171,80064,80082,80310,80610,80838,80961,81100,81692,82589,83280,84706,85646,86772,86624,86880,87046,87338,87337,88257,89320,90698,91089,91168,91579,92044,92409,92193,92063,91534,91116,89767,89565,89465,90453,91036,91331,91560,91659,91827,92070,92019,91875,91542,91320,90959,90378,89836,89432,89219,89105,89027,88965,88854,88690,88581,88319,87873,87252,86636,86134,85587,85125,84686,84284,83931,83722,83637,83480,83215,82994,82806,82805,82782,82791,82569,82203,81901,81581,81285,80810,80312,79896,79578,79542,79595,79761,79779,79701,79667,79699,79756,79616,79343,79097,78951,78964,79008,79155,79232,79333,79527,79796,80025,80062,79982,79933,79899,79966,80007,80158,80336,80542,80788,81110,81416,81599,81671,81779,81904,82040,82172,82351,82597,82849,83174,83530,83949,84262,84469,84639,84876,85165,85406,85665,85941,86255,86492,86805,87126,87504,87874,88236,88630,88962,89281,89567,89882,90246,90610,90985,91308,91702,92138,92570,92974,93358,93836,94276,94749,95164,95571,95984,96401,96855,97285,97667,98058,98466,98886,99253,99593,99923,100251,100519,100848,101181,101536,101844,102170,102440,102679,102913,103115,103330,103625,103911,104311,104730,105240,105618,105888,106109,106166,106232,,105842,105931,,,111711,112502,113157,114034,115313,116061,116703,116864,117011,119511,121875,125953,127341,128936,129270,131238,133045
394745,720,"Kill Devil Hills, NC",Msa,NC,,,,240535,240793,241504,243685,246238,248862,249988,251512,252886,255205,256492,258036,258747,259376,259905,261749,264408,266692,267735,268381,268931,270142,271472,273081,274285,275568,277360,280160,283083,285608,286932,288322,289381,290973,292512,294127,295217,296156,297206,299439,302161,304853,306562,308489,310537,313129,315268,317611,319493,321210,322952,326105,329841,333413,336146,338688,341404,345443,352302,358507,363937,366924,371274,376130,380582,384664,387674,390372,392442,395143,397936,401182,403066,404293,405106,406760,408550,409793,409534,409286,410088,411786,413939,415718,417333,418045,417348,415230,412688,409833,408696,408791,406964,402722,397687,395356,394220,392617,390833,389377,388070,387159,386086,384601,383010,381618,381035,379975,378142,375302,372136,369183,366021,363028,359522,356656,353814,351622,349760,348211,346957,345382,344073,342546,341008,339591,338054,336401,334219,331891,330119,328138,326220,324435,323026,321781,320587,319909,318941,317876,316441,315673,314739,313892,313142,312415,311897,311232,311238,311149,311408,311504,311758,311803,311711,311324,310790,310172,309636,309512,309533,309556,309625,309783,310252,310923,311492,311989,312245,312735,313216,313854,313819,313969,314128,314831,315544,315907,316263,316367,316515,316422,316374,316403,316783,317160,317524,317633,317923,318499,319265,319976,320546,321324,321900,322538,322882,323486,324259,325058,325949,,,,,,328397,334303,334880,335685,336632,337924,339492,336444,333535,330176,331785,333224,335412,336518,337528,337163,337527,337926,339017,339979,341181,342165,343196,343838,344266,344533,344965,346132,347157,347791,348114,348646,349212,350025,350925,351315,351492,352009,354739,358000,362980,367940,,386258,393392,,398151,403359,411205,423384,440384,457754,470814,480680,488732,501798,512821,527806,539920,553319,564935,573293
394507,722,"Crawfordsville, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105833,105733,105628,105485,105149,104753,104284,104001,103725,103526,103179,103001,102781,102807,102772,102845,102763,102675,102516,102439,102247,101985,101691,101420,101194,100984,100963,101122,101268,101358,101269,101249,101175,101126,101034,100958,100831,100782,100842,100926,101014,101031,101140,101153,101162,101147,101228,101362,101463,101542,101535,101511,101450,101413,101401,101437,101537,101710,101770,101832,101877,102048,102276,102481,102748,102971,103165,103393,103620,104019,104351,104690,104949,105233,105543,105847,106258,106639,107005,107212,107375,107573,107929,108341,108789,109210,109670,110141,110606,110979,111361,111742,112103,112405,112881,113522,114159,114669,115163,115708,116256,116938,117620,118396,119124,119913,120674,121426,122156,122888,123534,124155,124703,125304,125890,126453,127059,127643,128301,128966,129726,130396,131018,131667,132321,132989,133557,134162,134678,135194,135630,135951,136251,136523,136958,137430,137979,138505,138967,139476,,142220,,,151137,152862,154466,156037,157458,158852,160162,161509,162741,165620,168184,171116,172198,173512,174464,176294,178094
394422,723,"Brownwood, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80569,80528,80508,80566,80608,80477,80307,80153,79987,79711,79433,79312,79215,79106,79029,79102,79253,79367,79439,79308,79174,78897,78734,78433,78198,77941,77816,77785,77896,77995,78076,78092,78190,78252,78361,78452,78542,78598,78705,78944,79273,79645,79955,80306,80568,80795,80999,81309,81684,82039,82432,82915,83428,83889,84343,84893,85527,86057,86556,87078,87669,88227,88711,89189,89617,89955,90271,90681,91256,91759,92191,92513,93035,93633,94322,94853,95299,95680,96114,96635,97289,97743,98093,98286,98653,99010,99417,99887,100440,101016,101551,101901,102305,102670,103346,103817,104269,104514,104951,105384,105867,106228,106632,106818,107128,107489,108158,108722,109256,109736,110267,110805,111254,111391,111372,111548,111987,112554,113012,113528,114029,114502,114972,115477,115928,116407,116901,117518,118073,118474,118682,118871,118763,118672,118559,118815,119072,119344,119462,119742,120024,120963,121757,,125938,128185,129403,130628,132094,133660,135261,136578,137394,138318,141717,145330,149186,150553,152035,152918,155522,158130
395129,725,"Stephenville, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118737,118918,118644,118413,118349,118408,118351,118415,118597,118372,117703,117129,117113,117262,117291,117388,117623,117928,118042,117933,117693,117336,116841,116500,116299,116183,115826,115613,115638,115878,116032,116111,116243,116497,116643,116941,117233,117562,117708,117631,117726,117780,118092,118284,118210,118203,118328,118980,119560,120057,120457,121050,121823,122576,123343,124055,124720,125376,126073,126972,127797,128513,129175,129937,130846,131897,132898,133909,134926,135941,136850,137573,138293,139084,139838,140626,141424,142412,143280,144183,145145,,145028,144788,145508,146214,146993,147876,148777,149607,150331,150725,151268,152144,153469,154679,155567,156268,157035,157808,158553,159166,159757,159958,160413,161202,162580,163648,164373,165067,165925,166871,167692,168323,168691,168917,169305,169899,170730,171466,172164,172758,173281,173827,174443,175128,175780,176549,177241,177905,178389,178874,178783,178566,178197,178319,178411,178756,178718,178967,179354,180649,181742,,188113,192207,194598,197126,199442,201959,204276,206488,207973,209399,214243,219174,224958,227016,229531,231184,235561,239897
394324,726,"Americus, GA",Msa,GA,68191,68529,68742,69168,69555,69932,70256,70529,70613,70643,70639,70962,71425,71798,72063,72400,72776,73200,73594,73993,74314,74582,74741,75000,75166,75462,75631,75896,76211,76474,76790,77066,77467,77710,77867,77995,78172,78332,78527,78710,78943,79017,79067,79323,79704,80159,80405,80597,80803,81093,81422,81658,81978,82345,82696,83023,83316,83808,84134,83838,,,,,75492,75810,76075,76361,76645,76991,77197,77375,77609,77942,78291,78545,78759,78908,78968,79263,79616,80183,80420,80712,80874,81140,81338,81546,81591,81488,81140,81117,81108,81335,81402,81495,81600,81595,81486,81164,80708,80285,79903,79593,79353,79026,78776,78561,78517,78445,78270,77901,77437,76813,76183,75474,74866,74262,73771,73152,72639,72271,71178,70125,69046,68872,68705,68410,67978,67535,66997,66573,66077,65766,65369,64936,64455,64065,63805,63522,63244,62911,62735,62531,62384,62233,62214,62258,62391,62524,62551,62505,62570,62897,63273,63691,63938,64270,64588,65010,65305,65438,65582,65759,66057,66354,66656,67011,67391,67827,68298,68791,69250,69659,70015,70328,70613,70807,71087,71362,71988,72569,73272,73764,74299,74728,75110,75405,75691,75862,76327,76806,77345,77703,78059,78400,78663,78939,79278,79575,79797,79859,79949,80122,80535,80955,81403,81729,81890,82006,82240,82583,82954,83211,83492,83702,84121,84518,84959,85207,85569,85864,86158,86322,86424,86383,86485,86724,86970,87145,87260,87578,87800,88129,88427,88808,89172,89488,89235,88844,88302,88442,88598,88817,88873,88880,88950,88908,88887,88955,89642,90391,91779,92925,94243,95177,96124,97162,98064,98998,99812,100455,100863,102834,104666,107350,108329,109515,109930,111397,112912
394554,727,"Easton, MD",Msa,MD,168886,169082,169603,170327,171389,172399,173733,174808,175840,176786,178109,179402,180650,181886,183359,184973,186638,188259,190059,191285,192410,193411,195018,196723,198404,200477,201566,202489,202381,203346,204814,206745,208910,210902,212634,213213,213600,214523,216396,218300,219942,221359,,233727,240327,243313,246663,251264,255882,259353,262199,264750,267335,270367,274104,278156,281722,284919,288417,292043,295099,298783,302336,306837,311182,315903,320224,324099,328744,333979,339563,344907,348961,352167,355583,360042,365418,370286,373944,376617,378908,,,,,354622,357923,360776,361578,360527,358879,358491,357446,356679,355343,353734,352683,351192,350108,347739,345173,342138,338459,335089,331941,329944,327099,324502,321381,319161,316909,315039,313071,310952,308444,305659,303339,301441,299904,298663,297530,296757,296214,293913,293968,293839,293369,289817,286097,282828,278853,,283538,281707,276343,277562,282124,283326,282807,279250,276981,272195,270214,264872,260317,256561,254941,255771,257214,256877,254029,255367,257165,260333,261962,265366,272257,275330,277520,278208,280771,284988,288785,290348,290323,288526,288828,287907,288661,290035,289440,285859,280752,279661,279561,281214,283426,285812,289347,290980,290261,288803,288217,290259,291423,292852,294909,294861,293925,292463,289140,286903,284621,285331,284299,283815,284207,285180,284658,285201,285399,286783,285734,285515,284798,285909,287119,286032,283802,283148,285341,288219,290227,293546,297509,299808,301589,303945,308237,312279,314180,314841,314558,314158,313793,314022,315207,315952,314728,314285,312909,312258,311105,312310,314210,315683,315736,315630,315507,316522,315916,315380,314427,312826,312260,310804,312038,313840,317079,321836,325038,331221,336039,342951,353702,364232,374932,379407,385051,391254,399819,406383,407473,409914,414820,421995,426146,429191,430689,433695,437059
394920,728,"North Platte, NE",Msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115087,115442,115470,115660,115425,115380,115210,115426,115526,115826,116166,116664,117124,117560,117698,117710,117392,117148,116906,116868,117015,117340,117565,117742,117781,117944,117910,117783,117486,117271,116971,116650,116276,116108,115904,115872,115617,115515,115384,115517,115532,115579,115657,,,,,108080,107940,107866,107745,107482,107230,107086,107420,107942,108464,108866,109083,109298,109327,109420,109623,109947,110180,110296,110344,110519,110720,111079,111351,111644,111835,112120,112439,112891,113354,113776,114100,114433,114757,115076,115327,115569,115798,116088,116442,116893,117336,118210,119107,119990,120406,120731,121053,121480,122096,122791,123445,124066,124612,125131,125575,125994,126477,126866,127299,127691,128276,128860,129420,129954,130506,131517,132415,133405,133941,134580,135230,136063,136865,137655,138386,139329,140208,140933,141406,141904,142456,143041,143603,144237,144979,145784,146545,147273,148042,148771,148871,148857,148904,149397,149962,150586,151430,152213,152961,153674,154457,155067,155701,156317,157106,157564,157118,156553,156177,156565,156917,157149,157208,157217,157382,157333,157402,157517,158617,159617,162279,164633,167439,168834,170311,171552,172684,173777,174895,176022,176975,179952,182673,185114,185384,185678,186223,187728,189245
394914,729,"Newberry, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111480,111012,110833,110239,109716,108924,109544,109088,109787,109286,108497,107007,106346,107386,107669,107162,106490,106418,106039,105484,104779,104866,105077,105490,105287,104975,104879,104890,105181,105125,105067,105126,105053,105014,105047,105245,105187,104978,105062,105508,105973,106163,106228,106295,106760,107002,107396,107399,107506,107451,107586,108028,108543,109088,109560,109953,110158,110303,110549,110910,111335,111770,112362,113034,113725,114101,114940,115721,116579,116859,117219,117642,117921,118198,118480,119103,119671,120242,120644,121253,121778,122374,122778,123299,123649,123966,124305,124888,125573,126216,126650,126996,127024,127110,127188,127548,128029,128454,128988,129675,130325,130971,131674,132655,133551,134104,134597,135260,135768,136285,136626,137328,137990,138678,139143,139574,139998,140542,141146,141778,142575,143021,143535,,143168,143126,143704,144120,144371,144738,145001,145282,144969,144758,144069,144377,144746,,149261,151705,153228,154791,156173,157461,158628,159883,160890,161797,165310,168648,173325,174747,176252,176213,178874,181367
394300,730,"Ada, OK",Msa,OK,55501,55694,55770,55954,56159,56485,56782,57004,57191,57341,57523,57740,58082,58399,58575,58738,58901,59140,59302,59464,59589,59736,59818,59941,60114,60318,60489,60657,60732,60818,60928,61201,61453,61679,61775,61885,61963,62211,62425,62734,62817,62952,62985,63244,63406,63553,63585,63726,63897,64088,64285,64484,64595,64722,64858,65159,65434,65739,65928,66094,66547,66839,67236,67393,67747,68072,68383,68666,68934,69151,69393,69602,69727,69925,70257,70678,70997,71155,71293,71539,71843,72175,72478,72774,73083,73288,73471,73610,73911,74162,,,,,78237,78259,78082,77721,77668,77840,78242,78942,79793,80567,81145,81500,81897,82495,83873,82298,80669,78532,79194,79752,81397,83146,84905,85476,86051,86476,86603,85809,85035,84924,85815,86755,87385,87924,88444,88796,87518,86127,84883,85200,85660,85762,85832,85550,85593,85593,85857,84555,83440,82174,82542,82847,83436,83987,84478,84813,85006,85281,85639,85245,84721,84225,84541,84932,85217,85480,85654,85976,86227,86585,86944,86341,85653,84718,84807,84970,85306,85774,86191,86546,85874,85182,84572,83616,82593,82571,83904,85460,85859,86232,86441,86914,87461,88000,88522,89081,89739,90333,90931,91562,92223,92787,93223,93613,94179,94740,95185,95720,94922,94290,93543,94296,94794,95240,95570,96146,96676,97135,97533,98151,98975,99717,100147,100582,101080,101669,102050,102556,103013,103422,103840,102965,102206,99948,98945,97970,98269,98604,98879,99332,99878,100545,101072,101835,103380,105024,106403,106552,106670,106680,105753,104875,104325,105181,106114,107055,108207,109224,110855,112468,114414,115866,116374,116712,116926,118089,119411,120555,121669,124581,127384,130203,131117,132288,133456,134573,135715
394881,731,"Moscow, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229487,229245,228436,226799,224786,222722,220680,218528,216666,214979,213742,212747,212068,211334,210468,209609,208327,206403,204565,201664,199195,196543,195036,193766,192539,192217,192352,193000,192837,192768,192649,193078,193375,193606,194204,194833,195554,196823,198374,200703,202530,204002,204805,205646,206689,207785,209294,210630,213686,215666,218074,218516,219340,220515,221887,223137,224114,225132,226604,227920,229947,232597,235040,236031,235350,234997,234976,235663,236245,237083,237803,238651,239297,240704,241589,243410,244863,246619,247707,248932,250193,251792,253250,254834,255893,256586,257178,258217,259541,261005,262511,264716,267446,270236,272689,274904,276461,277522,278461,279784,281317,282915,284731,287317,290345,294137,297505,300653,303284,305356,307286,308672,311272,313966,317309,320190,322119,323962,325786,328326,330359,331458,332686,334087,336272,338015,,333207,331207,333750,336268,338865,340638,342075,343183,344720,346146,347701,349726,354472,359338,364543,368409,374362,380911,386828,392140,397598,404519,408531,412063,412865,424603,435288,446524,447637,448584,449247,454209,459489
395046,732,"Safford, AZ",Msa,AZ,87968,87929,87995,88107,88346,88692,89170,89610,90056,90440,90913,91296,91843,92403,93017,93461,93841,94311,94837,95331,95740,95945,96223,96374,96651,96931,97244,97549,97836,98160,98450,98625,98822,99014,99303,99555,99788,100068,100321,100672,100957,101264,101553,102253,103049,104053,104524,105013,105364,106199,107179,108389,109292,110507,111922,114065,116021,117752,119678,121784,124381,126263,128093,130299,133129,137107,140741,145739,148911,153063,154979,157621,159093,160387,161471,162245,163134,163613,163755,163930,164220,164618,164706,164578,164187,163759,163214,162614,161808,160915,159835,159102,158432,157779,156509,154816,152826,151017,149150,147050,144916,142900,141030,139293,137555,135815,134021,132155,130094,128150,126091,124158,122078,120102,118352,116530,114881,113253,111985,110854,109898,108989,108201,107373,106514,105677,104902,103869,102697,101398,100402,99384,98392,97518,96555,95831,95085,94636,94329,93927,93865,93830,94188,94539,95077,95609,96287,97020,97907,98712,99714,100808,102209,103630,105135,106429,107682,108942,110394,111919,113372,114820,116172,117473,118669,119819,121007,122061,122981,123765,124637,125507,126369,127091,127777,128215,128668,129007,129565,130198,131151,132173,133317,134613,135913,137204,138317,139526,140652,141668,142712,143778,144885,145802,146842,147953,149172,150210,151216,152176,153137,154157,155160,156202,157345,158597,159898,161140,162059,162924,163655,164417,165239,166185,167280,168296,169123,169956,170757,171649,172484,173170,173925,174511,175125,175563,176180,176763,177224,177544,177786,178099,178695,179452,180161,180807,181404,182120,182434,182742,183124,184292,185539,186773,188080,189386,190602,191291,191914,192476,194042,195825,,,,216292,220069,223996,227763,231109,234158,236107,238047,245406,252975,259512,260420,261025,262218,265021,268234
394894,733,"Murray, KY",Msa,KY,84162,84238,84251,84254,84273,84244,84409,84586,84890,85096,85474,85994,86542,86891,87026,87146,87244,87352,87331,87335,87409,87551,87579,87628,87626,87787,87921,88152,88317,88426,88302,88212,88187,88460,88744,88983,89173,89346,89504,89658,89836,90077,90336,90662,91022,91477,91853,92229,92488,92712,92880,93210,93600,93930,94212,94533,95080,95593,95873,96071,96164,96643,97066,97594,97995,98385,98807,99018,99325,99542,99933,100274,100606,100809,100921,101063,101272,101495,101683,101923,102253,102695,103083,103514,103856,104188,104451,104738,104876,104974,104922,105085,105252,105596,105800,105997,106006,106024,106069,106116,106205,106087,105981,105744,105552,105456,105345,105271,105127,105122,104996,104946,104788,104810,104749,104507,104248,103884,103795,103650,103681,103663,103707,103734,103884,103959,104008,103940,103993,103872,103727,103552,103630,103758,103859,103861,103938,104051,104253,104606,104971,105287,105398,105469,105497,104997,104553,104187,104424,104709,104967,105181,105297,105457,105653,105853,106008,106164,106329,106496,106527,106585,106677,106773,106777,106770,106895,107114,107329,107677,108053,108488,108795,109184,109567,109971,110368,110666,111002,111293,111733,112172,112644,113122,113643,114187,114730,115133,115489,115828,116228,116667,117103,117160,117253,117362,117953,118558,119146,119644,119644,119602,119640,120121,120679,121311,122053,122785,123441,123939,124389,124860,125412,126064,126235,126424,126560,127253,127946,128640,129072,129463,129775,130172,130582,131077,130878,130722,130555,131306,132036,132874,133546,134271,134943,135634,136346,137046,137374,137551,137591,137350,137113,136912,136775,136278,135805,136131,136891,137742,138936,139023,140140,141108,143754,145519,147301,148849,150511,151964,153188,154193,155104,157929,160702,163430,164216,165097,165995,167464,168868
394382,734,"Bennington, VT",Msa,VT,128700,129169,129483,130674,131358,132536,133382,134442,134826,134948,135383,136145,137058,138003,139063,140312,141300,142500,143439,144349,144646,144883,145170,145964,146973,148325,149776,151131,151897,152856,153749,154795,155308,155759,156388,156903,157641,158624,159855,161251,162342,163635,164914,167543,170191,173126,173637,174093,174216,176312,178536,181066,184145,187609,191501,193076,194131,194550,196398,198572,200853,203293,205825,208488,210618,212633,214602,216361,217654,218833,220439,222250,223916,225716,227752,229779,230467,230718,230447,231231,231624,232552,233173,234108,235017,235521,235742,235575,235585,235623,235584,235587,235375,235027,235626,236466,237759,236594,235268,233443,232905,232313,231489,231014,230610,230520,230487,230331,230426,230408,230427,229967,229122,228186,227124,226563,225915,225465,224870,224640,224829,225151,225320,225348,225247,225280,225167,225340,225050,225604,225813,226411,225490,224702,223421,222820,222023,221816,221584,220966,220588,220398,220877,220568,220239,219813,219813,219871,219857,219833,219847,220188,220382,220173,219610,219231,218761,218584,218679,218999,219070,218845,218364,217740,217113,216654,216214,215858,215615,215658,215583,215972,216176,216358,215924,215805,215745,215758,215518,215354,215270,215391,215538,215589,215626,215386,215174,215176,215044,215080,214467,213790,213177,213308,214092,215144,215707,215938,215917,216074,216352,216497,216511,216493,216606,216594,216808,217015,217418,217748,218217,218616,218981,219308,219684,220152,220806,221374,222043,222602,223231,223610,224044,224523,224832,224970,225248,225884,226763,227875,229108,230357,231351,232182,233115,234223,235388,235829,235998,236222,236886,237000,236801,236383,237157,238320,239805,239912,240817,242323,245758,248450,,258391,263700,266232,268804,271478,274394,277148,278819,280097,280963,287301,292734,299093,299899,301800,302726,305584,307821
394696,735,"Huntington, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98766,98582,98552,98324,98105,97715,97316,96838,96413,96024,95774,95520,95374,95243,95265,95269,95285,95210,95047,94836,94585,94289,93985,93665,93387,93180,93029,92999,92897,92807,92703,92636,92600,92518,92485,92292,92163,92026,92088,92156,92257,92343,92403,92456,92452,92440,92458,92452,92458,92420,92477,92581,92623,92642,92649,92703,92783,92855,92967,92722,92465,92270,92505,92779,93069,93394,93904,94390,94772,95031,95291,95553,95766,95921,96111,96249,96379,96609,96892,97216,97284,97352,97454,97704,97985,98304,98609,98945,99201,99438,99546,99717,100089,100406,100700,101319,102092,102936,103403,103940,104517,105045,105591,106129,106793,107494,108243,109005,109792,110518,111189,111748,112283,112776,113324,113882,114400,114963,115531,116180,116751,117355,117906,118505,119046,119532,119996,120483,120938,121401,121779,122241,122446,122683,122816,123154,123513,123746,123938,124101,124492,,126919,,,134956,136126,137514,138945,140545,141837,143049,144140,145107,147482,149719,152370,153487,154714,155533,157116,158707
394840,736,"Mayfield, KY",Msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73656,73405,73517,73750,74077,73962,73615,73506,73333,73297,73092,73363,73336,73382,73764,74260,74675,74840,74730,74926,74827,75155,75399,75857,76427,76840,77063,77090,77300,77609,77692,77570,77232,77268,77334,77393,77173,77268,77707,78343,78888,79147,79312,79172,78977,78766,78647,78720,78779,79011,79292,79547,79815,79863,80009,79845,79509,79272,79184,79526,79827,80163,80407,80533,80637,80807,80940,80912,80649,80535,80325,80335,80187,80009,79618,79397,79389,79420,79520,79533,79635,79588,79723,79891,79962,79916,79919,79808,79619,79373,79367,79328,79291,79255,79249,79256,79043,79006,78759,78572,78267,78138,78158,78175,78199,78248,78339,78489,78607,78765,78816,78879,78937,79041,79182,79208,79231,79216,79252,79336,79438,79473,79462,79413,79514,79631,79789,79992,80226,80510,80794,81100,81405,81677,81927,82184,82460,82774,83207,83649,84091,84422,84768,85103,85401,85710,86003,86283,86496,86362,86478,86631,87209,87621,88073,88444,88798,89043,89336,89595,89911,90295,90768,90575,90410,90174,90671,91041,91403,91738,92139,92603,92802,93006,93096,93458,93830,94294,94717,95164,95553,95938,96229,96592,96991,97438,97739,98130,98456,99091,99620,100207,100643,101086,101547,102015,102177,102273,102140,102219,102267,102399,,,,,97310,97884,98477,99167,100518,102013,103718,104898,106100,107311,108633,109846,110989,111933,112755,114953,117069,119244,119919,120679,121417,122569,123755
394573,737,"Escanaba, MI",Msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69472,69668,70043,70611,71036,71877,72695,73651,73609,73397,73384,73561,73658,73645,74052,74682,75156,76063,76911,77923,78317,78629,79234,79713,80179,80382,80885,81663,82266,82544,82637,82929,83550,84058,85053,85708,86470,86582,87090,87727,88158,88236,88327,88745,88994,88993,89199,89430,89807,89877,90302,90794,91024,91020,90961,90993,90889,90645,90928,91375,92105,92545,93278,94082,94753,95223,95608,96061,96673,96729,96886,96834,97007,97215,97523,98260,98942,99600,100106,100621,101220,101630,101969,102254,102696,102974,103300,103586,103976,104042,104207,104452,104929,105306,105608,105906,106352,106778,107141,107229,107341,107387,107274,107344,107576,107860,107863,107899,108304,108678,109116,110336,111703,113564,114938,116487,117720,118885,120201,121421,122765,124051,125363,126489,128684,131042,132200,132207,131718,132199,133210,134417
