StateName,RegionName,pop20,JulyValue20,pop21,JulyValue21
OH,"Wyandot County",21854,80919,21708,91641
OH,"Butler County",390600,112577,390234,131825
OH,"Cuyahoga County",1261696,82774,1249387,101504
OH,"Van Wert County",28878,63307,28732,71094
OH,"Harrison County",14493,48611,14477,54705
OH,"Pike County",27050,72100,27089,83157
OH,"Adams County",27434,48939,27542,55905
OH,"Lake County",232410,119298,232023,137533
OH,"Auglaize County",46411,98222,46141,111473
OH,"Coshocton County",36548,63196,36618,72150
OH,"Allen County",102059,59513,101670,73254
OH,"Stark County",374357,78415,373834,92661
OH,"Sandusky County",58832,79013,58715,88890
OH,"Logan County",46065,82357,46035,91877
OH,"Clark County",135719,67880,135633,84757
OH,"Muskingum County",86342,67134,86408,73343
OH,"Mercer County",42471,102240,42309,116592
OH,"Knox County",62765,98983,62897,114429
OH,"Jackson County",32642,37370,32511,42464
OH,"Miami County",108821,106756,109264,119535
OH,"Vinton County",12784,47653,12696,55752
OH,"Brown County",43629,84495,43662,96844
OH,"Pickaway County",58628,122541,59333,136205
OH,"Tuscarawas County",93063,77592,92500,91920
OH,"Geauga County",95334,163055,95565,185562
OH,"Putnam County",34380,94842,34318,107527
OH,"Lawrence County",58132,57061,57445,64554
OH,"Crawford County",41928,50986,41754,58367
OH,"Morrow County",34964,111120,35151,125598
OH,"Clermont County",208635,143895,209642,170660
OH,"Lucas County",430728,50771,429191,60166
OH,"Huron County",58439,74616,58367,85143
OH,"Highland County",43321,57504,43354,66594
OH,"Lorain County",313367,97492,315595,113478
OH,"Madison County",43823,125558,44386,143814
OH,"Franklin County",1324013,134267,1321414,158220
OH,"Ottawa County",40260,109175,40104,122200
OH,"Seneca County",54990,64789,54906,72958
OH,"Ashtabula County",97413,61270,97337,66206
OH,"Henry County",27629,83203,27538,94836
OH,"Fulton County",42619,102654,42450,115119
OH,"Portage County",161775,125726,162382,142412
OH,"Holmes County",44194,124265,44271,141692
OH,"Preble County",40964,91275,40867,103443
OH,"Greene County",168025,120920,168412,135853
OH,"Wood County",132212,116587,132472,129621
OH,"Clinton County",41962,84154,42004,97851
OH,"Perry County",35439,59488,35460,68250
OH,"Richland County",124840,70640,125195,79954
OH,"Athens County",62350,67612,62056,76223
OK,"Logan County",49726,84983,50885,96403
OK,"Love County",10143,66520,10216,68689
OK,"Carter County",48003,43032,48291,46659
OK,"Tillman County",6956,14780,7076,15621
OK,"Hughes County",13334,29365,13405,33073
OK,"Oklahoma County",797296,95914,798575,111002
OK,"Jefferson County",5326,19436,5438,19718
OK,"Atoka County",14174,66146,14324,80973
OK,"Grady County",54805,63096,55508,67473
OK,"Ellis County",3745,40083,3762,46899
OK,"Haskell County",11549,50306,11602,60725
OK,"Delaware County",40400,68252,41000,77860
OK,"Muskogee County",66160,34945,66146,37838
OK,"Harmon County",2465,18456,2418,19733
OK,"Comanche County",121129,49848,122063,56882
OK,"Blaine County",8711,31781,8562,32269
OK,"Sequoyah County",39255,55002,39508,55150
OK,"Bryan County",46293,62789,47105,68885
OK,"Canadian County",155507,137573,161737,151520
OK,"Okfuskee County",11238,30713,11197,36142
OK,"Creek County",71776,58039,72029,63385
OK,"Wagoner County",81377,129132,84050,143313
OK,"Caddo County",26858,31035,26368,33922
OK,"Washington County",52593,53041,52772,58031
OK,"Grant County",4168,34991,4131,37515
OK,"LeFlore County",48131,43156,48476,47025
OK,"Noble County",10900,40397,10933,43825
OK,"Tulsa County",670157,90115,672858,102318
OK,"Greer County",5488,31668,5487,33509
OK,"Cotton County",5543,34951,5480,35294
OK,"Pushmataha County",10797,65090,10815,81174
OK,"Pottawatomie County",72441,49540,73019,54395
OK,"Seminole County",23508,27425,23567,29438
OK,"Jackson County",24731,26201,24777,28516
OK,"Johnston County",10222,46289,10301,53111
OK,"Craig County",14146,53020,14115,58406
OK,"Kingfisher County",15151,75327,15204,81672
OK,"Ottawa County",30209,37067,30340,42273
OK,"Cleveland County",296019,129770,297597,144759
OK,"Texas County",21283,69002,20865,77137
OK,"Choctaw County",14196,30933,14307,35751
OK,"Payne County",81592,84403,81989,88749
OK,"Harper County",3255,0,3180,50200
OK,"Okmulgee County",36679,29635,36843,32431
OK,"Major County",7750,48195,7668,49082
OK,"Mayes County",39066,64998,39159,71312
OK,"Osage County",45741,51700,45772,57066
OK,"Garvin County",25627,36847,25804,40695
OK,"McClain County",41887,109577,43516,119474
OK,"Custer County",28423,59505,28163,64511
OK,"Adair County",19415,41551,19414,51754
OK,"Washita County",10903,35587,10915,37131
OK,"Cherokee County",47081,67591,47627,78788
OK,"Kiowa County",8487,20084,8410,21637
OK,"Lincoln County",33469,49404,33829,55583
OK,"Marshall County",15342,51632,15594,53585
OK,"Pontotoc County",38077,52482,38163,59468
OK,"Woodward County",20385,57170,20205,61173
OK,"Nowata County",9296,34351,9303,38082
OK,"Kay County",43541,30645,43732,32770
OK,"McCurtain County",30786,43651,30884,45595
OK,"Pittsburg County",43727,40774,43633,44675
OK,"Coal County",5279,44411,5276,48730
OK,"Murray County",13869,53322,13718,0
OK,"Beckham County",22302,47058,22046,49300
OK,"McIntosh County",18946,49707,19245,55078
OK,"Pawnee County",15544,45820,15741,53142
OK,"Stephens County",42753,38380,43129,40830
OK,"Woods County",8587,39991,8583,47742
OK,"Rogers County",95315,128722,96695,152362
OK,"Garfield County",62629,36793,61926,39301
OK,"Latimer County",9461,44339,9427,46360
OR,"Clackamas County",422160,359583,422537,433848
OR,"Wasco County",26611,193785,26726,233712
OR,"Yamhill County",107832,300843,108239,360234
OR,"Union County",26149,137822,26212,160461
OR,"Coos County",64887,179359,64999,219786
OR,"Harney County",7491,65734,7575,78000
OR,"Crook County",24923,183049,25739,220828
OR,"Lake County",8149,80633,8276,97928
OR,"Deschutes County",199355,328184,204801,439453
OR,"Marion County",346202,266437,347119,324561
OR,"Polk County",87863,275014,89164,325262
OR,"Wheeler County",1457,82952,1451,95706
OR,"Malheur County",31608,102905,31693,125465
OR,"Umatilla County",80011,140679,79988,174929
OR,"Columbia County",52631,243976,53074,306579
OR,"Benton County",95167,308876,96017,351717
OR,"Grant County",7223,108391,7272,126654
OR,"Wallowa County",7387,174783,7545,205331
OR,"Jackson County",223394,255144,223734,301934
OR,"Klamath County",69504,130427,70164,162709
OR,"Sherman County",1872,0,1907,127550
OR,"Washington County",600689,344764,600811,412230
OR,"Lane County",382940,263165,383189,323164
OR,"Gilliam County",2016,77743,2005,92581
OR,"Clatsop County",41089,266973,41810,326053
OR,"Morrow County",12191,115917,12303,137912
OR,"Douglas County",111235,164941,111978,197879
OR,"Baker County",16689,100453,16847,116886
OR,"Multnomah County",815871,339057,803377,398911
OR,"Lincoln County",50472,233421,50862,289405
OR,"Linn County",128936,238163,129839,284258
OR,"Jefferson County",24518,170195,25068,205971
OR,"Tillamook County",27471,263618,27748,310832
OR,"Curry County",23503,215267,23683,257457
OR,"Josephine County",88105,239891,88346,293371
OR,"Hood River County",23943,361284,24057,423489
PA,"Clearfield County",80394,68881,80082,75876
PA,"Clinton County",37350,87391,37465,97177
PA,"Wayne County",51101,102356,51431,131153
PA,"Tioga County",40969,92963,40929,103301
PA,"Lawrence County",85865,54230,85497,62573
PA,"Cumberland County",259996,159366,262919,180579
PA,"Centre County",157929,170997,157527,182789
PA,"Allegheny County",1248717,102032,1238090,126741
PA,"Montgomery County",856947,229460,860578,271722
PA,"Potter County",16356,60316,16259,64037
PA,"Sullivan County",5838,91143,5868,98346
PA,"Mifflin County",46073,64947,46136,72364
PA,"Beaver County",167732,84926,166624,97899
PA,"Pike County",58591,131917,59952,164029
PA,"Bradford County",59858,84074,59892,91592
PA,"Philadelphia County",1601005,117652,1576251,138065
PA,"Union County",42625,136838,42568,152184
PA,"Blair County",122518,71015,121767,76761
PA,"Adams County",103795,161253,104127,180352
PA,"Perry County",45821,117579,45986,128858
PA,"Westmoreland County",353998,104560,353057,117846
PA,"Northumberland County",91471,43262,91266,48751
PA,"Washington County",209157,89437,209470,101422
PA,"Venango County",50275,43388,49938,47885
PA,"Berks County",428694,122829,429342,141775
PA,"Carbon County",64751,100122,65412,131383
PA,"York County",456389,135183,458696,161269
PA,"Huntingdon County",44030,76100,43889,83585
PA,"Lancaster County",552597,178232,553652,209308
PA,"Lycoming County",113980,115288,113605,124660
PA,"Monroe County",168248,127015,169273,174301
PA,"Delaware County",576388,135193,573849,161326
PA,"Cambria County",132957,40518,132167,46471
PA,"Luzerne County",325057,69807,326053,85198
PA,"Forest County",6952,64662,7032,76569
PA,"Somerset County",73917,66859,73627,74546
PA,"Columbia County",64667,105005,64872,114164
PA,"Dauphin County",286544,105493,287400,121899
PA,"Lebanon County",143242,132811,143493,154183
PA,"Clarion County",37178,62619,37156,66972
PA,"Snyder County",39717,122314,39621,136491
PA,"Elk County",30927,50396,30783,57367
PA,"Greene County",35813,85179,35369,89693
PA,"Erie County",270427,80925,269011,93944
PA,"Wyoming County",26001,123950,26034,134468
PA,"Mercer County",110333,64831,109972,81358
PA,"Lackawanna County",215516,92066,215663,113421
PA,"Lehigh County",374504,150909,375539,180204
PA,"McKean County",40306,38902,39941,40958
PA,"Franklin County",155874,141779,156289,162558
PA,"Butler County",193851,155453,194273,175964
PA,"Chester County",534645,255962,538649,294743
PA,"Susquehanna County",38354,86533,38389,99474
PA,"Indiana County",83116,70666,82886,77342
PA,"Montour County",18115,133379,18087,147594
PA,"Jefferson County",44431,50149,44114,54199
PA,"Bucks County",646008,255757,646098,302189
PA,"Cameron County",4519,0,4459,53189
PA,"Warren County",38480,54825,38134,60407
PA,"Northampton County",312855,161372,313628,192930
PA,"Fayette County",128393,54434,126931,64095
PA,"Armstrong County",65445,60441,65093,67394
PA,"Schuylkill County",142777,34370,143264,44699
PA,"Bedford County",47523,0,47461,83362
PA,"Juniata County",23451,100749,23297,111141
PA,"Crawford County",83723,72835,83351,81878
PA,"Fulton County",14549,90485,14523,100744
RI,"Newport County",85388,320744,85264,388625
RI,"Bristol County",50750,286763,50818,338555
RI,"Washington County",129753,295874,130592,361738
RI,"Kent County",170323,221582,170715,265852
RI,"Providence County",660015,225302,658221,274057
SC,"Marlboro County",26537,28495,26382,29183
SC,"Richland County",416527,102925,418307,122143
SC,"Colleton County",38543,66846,38462,74092
SC,"Lancaster County",96652,132068,100336,151571
SC,"Hampton County",18512,39625,18180,44298
SC,"Greenville County",526980,159789,533834,181335
SC,"Clarendon County",31093,56576,31024,63635
SC,"Calhoun County",14125,102086,14165,118434
SC,"Georgetown County",63440,123427,63921,140743
SC,"Lee County",16458,41503,16280,51408
SC,"York County",283899,146777,288595,184771
SC,"Charleston County",409418,215590,413024,253976
SC,"Saluda County",18830,56294,18821,62444
SC,"Greenwood County",69380,53157,69241,58707
SC,"Oconee County",78638,96305,79203,110681
SC,"Anderson County",204032,119974,206908,141596
SC,"Fairfield County",20858,36641,20690,39850
SC,"Dillon County",28284,46449,28087,52472
SC,"Laurens County",67551,55304,67803,64390
SC,"Berkeley County",231568,169184,236701,200793
SC,"Pickens County",131602,131267,132229,144907
SC,"Abbeville County",24212,64826,24299,74172
SC,"Darlington County",62833,41402,62755,45762
SC,"Barnwell County",20567,47452,20580,54796
SC,"Chesterfield County",43258,63892,43268,71729
SC,"Williamsburg County",30902,38052,30484,41933
SC,"Dorchester County",161975,182277,163327,211720
SC,"Newberry County",37715,53871,37996,58232
SC,"Horry County",353498,132899,365579,152339
SC,"Sumter County",105417,68036,104758,76486
SC,"Allendale County",7990,21847,7858,24027
SC,"Union County",27148,22609,27016,24727
SC,"Spartanburg County",329364,111012,335864,128571
SC,"Beaufort County",187691,210507,191748,244281
SC,"Lexington County",294891,128929,300137,146039
SC,"Chester County",32276,58663,32209,73104
SC,"Jasper County",29073,103114,30324,116042
SC,"Orangeburg County",83958,39801,82962,43589
SC,"Florence County",136805,79048,136504,89936
SC,"Bamberg County",13251,50796,13189,55544
SC,"Edgefield County",25675,77119,26153,86045
SC,"Cherokee County",56179,37708,56052,42328
SC,"Aiken County",169032,90404,170776,102451
SC,"Marion County",29043,37780,28784,42799
SD,"Fall River County",6964,72263,7202,84162
SD,"Edmunds County",3977,62613,4033,79518
SD,"Bon Homme County",6979,0,7014,0
SD,"Davison County",19936,101691,19878,115717
SD,"Codington County",28309,129526,28427,151243
SD,"Hutchinson County",7411,64199,7411,72910
SD,"Brown County",38210,104960,38101,115850
SD,"Lawrence County",25812,150796,26165,170169
SD,"Pennington County",109475,168486,111806,205824
SD,"Union County",16832,147592,16872,166216
SD,"Deuel County",4299,80230,4272,91911
SD,"Moody County",6324,89327,6315,105266
SD,"Minnehaha County",197511,163854,199685,187708
SD,"Roberts County",10257,87945,10163,111450
SD,"Custer County",8328,162109,8609,188496
SD,"Stanley County",2976,159710,3032,177783
SD,"Spink County",6338,0,6269,75465
SD,"Butte County",10249,114341,10456,131615
SD,"Clay County",14998,112897,15150,127625
SD,"Turner County",8673,87918,8708,100687
SD,"Meade County",29853,171533,30173,194311
SD,"Hughes County",17704,156204,17694,172928
SD,"Lake County",11010,107282,10851,122781
SD,"Hamlin County",6167,91968,6255,99432
SD,"Lincoln County",65613,199999,67870,224293
SD,"Day County",5425,0,5414,72594
SD,"Hanson County",3461,0,3505,0
SD,"McCook County",5661,73711,5695,86824
SD,"Brookings County",34339,147637,34639,165762
SD,"Yankton County",23238,123885,23297,140161
SD,"Kingsbury County",5211,75149,5192,82800
TN,"Grundy County",13531,55373,13622,61170
TN,"Loudon County",55097,141802,56690,162739
TN,"Claiborne County",32038,60739,32267,69659
TN,"Montgomery County",221160,138053,227900,161649
TN,"Henry County",32115,60349,32239,67179
TN,"Sullivan County",158092,83554,159265,98161
TN,"Grainger County",23525,83937,23763,94670
TN,"Maury County",101700,167762,104760,200905
TN,"Davidson County",715486,223813,703953,260851
TN,"Van Buren County",6171,71965,6324,80256
TN,"Macon County",25243,68934,25699,76753
TN,"Scott County",21842,54082,21917,58789
TN,"Rhea County",32903,84628,33136,97707
TN,"Obion County",30716,44802,30466,49104
TN,"Hickman County",24942,79863,25307,90148
TN,"Carroll County",28415,48130,28432,52519
TN,"Bedford County",50302,111285,51119,125373
TN,"Overton County",22588,74699,22839,84795
TN,"Lincoln County",35309,80253,35433,90576
TN,"Morgan County",21020,63925,21254,73956
TN,"Benton County",15812,52543,15872,58584
TN,"Cannon County",14547,101251,14553,115042
TN,"Dickson County",54432,149294,55292,170950
TN,"Monroe County",46384,87203,46698,99505
TN,"Stewart County",13683,78415,13855,87632
TN,"Cumberland County",61272,104113,62451,129398
TN,"Sevier County",98497,170289,99517,214455
TN,"Polk County",17569,64468,17776,74749
TN,"Gibson County",50375,39186,50541,43304
TN,"Robertson County",72860,172396,74098,189698
TN,"Wayne County",16202,56667,16409,62666
TN,"Pickett County",4995,70933,5079,79560
TN,"Houston County",8285,61179,8317,69649
TN,"Anderson County",77209,106904,77576,134441
TN,"Chester County",17347,67756,17504,75211
TN,"Weakley County",32864,51024,33036,56427
TN,"Marion County",28834,74546,28877,84249
TN,"Moore County",6457,120391,6644,134910
TN,"Hawkins County",56669,78924,57288,84989
TN,"Cocke County",36022,66962,36418,73543
TN,"Sumner County",197272,198746,200557,241844
TN,"Greene County",70220,69605,70621,81397
TN,"Madison County",98777,69871,98775,87664
TN,"Roane County",53513,114380,53992,134533
TN,"Carter County",56315,0,56134,100808
TN,"Bledsoe County",14930,57371,15234,68233
TN,"Hamilton County",366991,125234,369135,149952
TN,"Bradley County",108741,127400,110162,146972
TN,"Marshall County",34441,95163,34984,122098
TN,"Shelby County",928644,75463,924454,89683
TN,"Crockett County",13884,49285,13979,54965
TN,"Lawrence County",44189,68837,44828,81368
TN,"White County",27424,81336,27650,92661
TN,"Rutherford County",343128,205234,352182,0
TN,"Jefferson County",54870,100853,55624,111744
TN,"McMinn County",53315,80288,54059,90416
TN,"Lauderdale County",25100,34849,25108,39352
TN,"Perry County",8360,56416,8472,63778
TN,"Blount County",135566,148731,137605,181337
TN,"Fentress County",18522,58134,18850,67777
TN,"Henderson County",27818,67205,27953,72542
TN,"Washington County",133080,111380,134236,126998
TN,"Hancock County",6622,43481,6787,49134
TN,"Hardin County",26800,64458,26892,69784
TN,"McNairy County",25839,50122,25860,54040
TN,"Franklin County",42781,91969,43215,103882
TN,"Clay County",7554,59274,7555,67249
TN,"Johnson County",17966,67647,18170,74761
TN,"Lake County",6980,30594,7128,32745
TN,"Williamson County",249424,342774,255735,428624
TN,"Jackson County",11617,67136,11750,78111
TN,"Unicoi County",17867,75713,17698,84934
TN,"Campbell County",39277,57644,39578,64273
TN,"Humphreys County",18974,76123,19211,85448
TN,"Dekalb County",20171,84919,20478,94946
TN,"Haywood County",17795,41488,17694,44840
TN,"Tipton County",60961,89459,61004,102345
TN,"Hardeman County",25410,42943,25426,46898
TN,"Meigs County",12785,95405,13049,108163
TN,"Decatur County",11402,50183,11391,54659
TN,"Knox County",480126,151506,486677,185074
TN,"Warren County",41023,80473,41523,88990
TN,"Union County",19820,88075,20040,105263
TN,"Cheatham County",41087,162604,41523,193800
TN,"Smith County",19939,85953,20172,99169
TN,"Fayette County",42139,131469,42832,146433
TN,"Putnam County",79982,124485,81188,148942
TN,"Giles County",30295,68815,30542,76463
TN,"Sequatchie County",15863,75921,16396,87221
TN,"Lewis County",12602,64688,12857,71615
TN,"Dyer County",36646,43547,36615,47436
TN,"Hamblen County",64435,136797,64468,0
TN,"Coffee County",58102,105477,59032,120636
TN,"Wilson County",148564,233455,151917,264861
TN,"Trousdale County",11661,90060,12035,103336
TX,"Brazoria County",373368,159887,379689,180189
TX,"Wharton County",41550,79247,41721,89784
TX,"Harris County",4732491,151903,4728030,174524
TX,"Scurry County",16931,53174,16824,60335
TX,"Grimes County",29414,97617,30287,110009
TX,"Dallas County",2610957,167847,2586050,195059
TX,"Uvalde County",24540,89345,24729,98043
TX,"San Jacinto County",27483,81462,27878,92810
TX,"Armstrong County",1847,79155,1839,90025
TX,"Bell County",371981,114932,379617,139803
TX,"Hamilton County",8230,66808,8229,77721
TX,"Leon County",15727,123474,15959,141032
TX,"Starr County",65835,41892,66049,48608
TX,"Zavala County",9652,50699,9534,53724
TX,"Camp County",12450,77879,12616,86573
TX,"Palo Pinto County",28427,70928,28686,81824
TX,"Somervell County",9214,143817,9469,165107
TX,"Jefferson County",255979,72072,253704,77680
TX,"Shelby County",23926,70057,23939,76479
TX,"Tarrant County",2114709,173948,2126477,209430
TX,"Austin County",30109,148945,30380,166336
TX,"Nacogdoches County",64624,81456,64668,89920
TX,"Terry County",11792,47766,11754,48993
TX,"Wise County",68866,153083,71714,176865
TX,"Real County",2743,103284,2826,118633
TX,"Hall County",2801,0,2845,38812
TX,"Anderson County",57881,66184,58402,74123
TX,"Live Oak County",11343,97342,11377,105380
TX,"San Patricio County",68772,82725,69699,92486
TX,"Brazos County",234480,156864,237032,171006
TX,"Red River County",11550,41474,11555,47108
TX,"Reagan County",3376,100907,3253,115678
TX,"Shackelford County",3122,87970,3212,106851
TX,"Bexar County",2014052,157755,2028236,184667
TX,"Gillespie County",26732,239002,27297,284906
TX,"Kinney County",3127,61582,3130,67341
TX,"Harrison County",68778,69773,69150,73875
TX,"Morris County",11963,53024,12030,58688
TX,"Hidalgo County",872204,79759,880356,90550
TX,"Collin County",1073149,259969,1109462,321520
TX,"Donley County",3269,48618,3268,52479
TX,"Milam County",24724,69522,25106,80574
TX,"Fayette County",24452,147715,24687,168378
TX,"Denton County",913900,243567,941647,291510
TX,"Nueces County",353090,104637,353079,115535
TX,"Hays County",243809,218713,255397,297030
TX,"Fisher County",3677,43062,3706,50569
TX,"Crane County",4668,88620,4680,95844
TX,"Johnson County",180733,164471,187280,190649
TX,"Panola County",22513,84852,22675,89449
TX,"Houston County",22068,69856,22241,78998
TX,"Kimble County",4289,105108,4365,95460
TX,"Wilbarger County",12846,45051,12731,49259
TX,"Callahan County",13750,66188,14115,74421
TX,"Martin County",5250,141239,5211,160707
TX,"Cass County",28399,64577,28560,71340
TX,"Waller County",57349,140382,59781,159661
TX,"Madison County",13445,101647,13718,110521
TX,"Ellis County",194272,180262,202678,211216
TX,"Mills County",4439,113367,4480,135841
TX,"Wilson County",49994,172486,51257,194923
TX,"Reeves County",14730,86914,14487,106652
TX,"Galveston County",351458,159005,355062,185885
TX,"Limestone County",22103,55856,22119,63131
TX,"Bee County",30990,81930,30924,90686
TX,"Walker County",76543,121431,77977,135536
TX,"Aransas County",23916,134821,24510,151753
TX,"Dawson County",12439,40095,12413,45515
TX,"Kleberg County",30958,68304,30635,72552
TX,"Rains County",12199,95017,12509,109761
TX,"Delta County",5233,50965,5392,56855
TX,"Hardin County",56277,107174,56973,116677
TX,"Maverick County",57844,97502,58056,107873
TX,"Hockley County",21490,59880,21363,64440
TX,"Sabine County",9881,72554,10039,82098
TX,"Titus County",31264,81551,31183,91189
TX,"Bowie County",92792,66048,92581,72314
TX,"Rusk County",52225,81886,52743,86741
TX,"Clay County",10245,66907,10263,75995
TX,"Wheeler County",4980,45319,4927,54935
TX,"McLennan County",261023,110090,263115,132469
TX,"Gray County",21179,34197,21030,37631
TX,"Ward County",11656,71837,11194,81065
TX,"Comanche County",13600,59889,13775,68019
TX,"Lamb County",12984,33364,12898,38250
TX,"Franklin County",10366,90149,10464,103762
TX,"Zapata County",13884,57169,13908,62144
TX,"Hutchinson County",20539,40866,20495,43885
TX,"Willacy County",20129,41846,20316,45629
TX,"Marion County",9752,65640,9645,68160
TX,"Burleson County",17644,88410,18051,102226
TX,"Kendall County",44527,308102,46788,352234
TX,"Ector County",165467,135054,161091,131763
TX,"Runnels County",9921,45256,9943,50827
TX,"Blanco County",11454,203000,11886,237235
TX,"Jackson County",15000,81839,15121,94100
TX,"Moore County",21273,85466,21118,93904
TX,"Smith County",234063,119919,237186,136039
TX,"Van Zandt County",59690,95920,61275,107024
TX,"Fort Bend County",828632,197419,858527,231290
TX,"Midland County",170221,177445,167969,179687
TX,"Haskell County",5424,38008,5411,41783
TX,"Lynn County",5606,0,5688,0
TX,"Tyler County",19797,58993,20077,68836
TX,"Washington County",35837,145642,35891,161348
TX,"Fannin County",35732,69677,36569,78267
TX,"Parmer County",9851,69722,9813,76055
TX,"Newton County",12163,62408,12241,66391
TX,"Crosby County",5098,36826,5106,38990
TX,"Hood County",61953,162733,64222,192829
TX,"Calhoun County",20047,85162,19727,96770
TX,"Burnet County",49427,154994,50954,179135
TX,"Ochiltree County",9960,0,9782,78826
TX,"Guadalupe County",173541,192451,177036,223777
TX,"Howard County",34797,68985,34128,80211
TX,"Bastrop County",97983,229352,102058,270414
TX,"Trinity County",13623,63311,13827,70831
TX,"Cherokee County",50477,69958,51097,80073
TX,"Taylor County",143383,92758,143326,106874
TX,"Frio County",18366,67174,18436,71341
TX,"Wichita County",129546,54949,130069,65936
TX,"Hill County",35965,58172,36471,66012
TX,"Andrews County",18612,113356,18440,126528
TX,"Karnes County",14721,78649,14754,86347
TX,"Coryell County",83096,121114,84232,118636
TX,"McCulloch County",7567,47063,7533,53926
TX,"San Saba County",5730,80205,5827,99452
TX,"Carson County",5808,48732,5746,56195
TX,"El Paso County",866093,107426,867947,128194
TX,"Chambers County",47051,174159,48865,193317
TX,"Lamar County",50077,55739,50098,65684
TX,"Dimmit County",8563,79994,8473,78102
TX,"Hopkins County",36795,0,37211,0
TX,"Kerr County",52676,179208,53161,200867
TX,"Jasper County",32900,69687,32975,78833
TX,"Liberty County",92351,80806,97621,93147
TX,"Floyd County",5378,44405,5350,43417
TX,"Colorado County",20566,82979,20630,95237
TX,"Hale County",32439,47787,32220,51212
TX,"Gaines County",21701,92888,21895,102671
TX,"Wood County",45010,90226,45875,103923
TX,"Lubbock County",311419,96857,314451,110164
TX,"Nolan County",14721,47820,14597,49870
TX,"Cameron County",421191,70854,423029,84263
TX,"Val Verde County",47582,78497,47564,85542
TX,"Matagorda County",36269,90058,36344,100259
TX,"Dallam County",7116,60416,7172,67036
TX,"Castro County",7337,74913,7374,82844
TX,"Bandera County",20987,138077,21565,158933
TX,"Stephens County",9079,52420,9173,56440
TX,"Gregg County",124175,97453,124201,101549
TX,"Potter County",118173,63926,116547,73918
TX,"Rockwall County",109090,232003,116381,278497
TX,"Pecos County",15165,74660,15118,90475
TX,"Grayson County",136014,117695,139336,142063
TX,"Henderson County",82348,111775,83667,140605
TX,"Randall County",141231,127380,143854,145757
TX,"Jones County",19676,37873,19873,42951
TX,"Navarro County",52784,65612,53591,73840
TX,"Parker County",149432,198293,156764,229906
TX,"Robertson County",16740,85440,16958,93916
TX,"Lee County",17499,129648,17706,151818
TX,"De Witt County",19809,76466,19918,87634
TX,"Williamson County",615266,238512,643026,347446
TX,"Childress County",6648,36955,6736,41032
TX,"Erath County",42715,93565,43378,105793
TX,"Freestone County",19445,65045,19774,75936
TX,"Winkler County",7749,59297,7415,67345
TX,"Mitchell County",8985,40492,9070,45254
TX,"Montgomery County",624938,181654,648886,212033
TX,"Gonzales County",19653,78620,19641,87969
TX,"Webb County",267234,100201,267945,102927
TX,"Orange County",84702,80560,84742,87758
TX,"Bailey County",6859,54736,6835,61284
TX,"Goliad County",7005,124261,7163,141038
TX,"Brooks County",7030,41353,6994,40747
TX,"Falls County",16961,47335,17313,50994
TX,"Caldwell County",45967,112301,46791,127145
TX,"Travis County",1296100,273302,1305154,387889
TX,"Montague County",19969,64627,20409,71793
TX,"Medina County",50920,124720,51981,144290
TX,"Brown County",38002,57711,38192,64770
TX,"Brewster County",9566,126530,9450,148205
TX,"San Augustine County",7919,76538,7922,84289
TX,"Yoakum County",7669,0,7607,0
TX,"Lampasas County",21707,108658,22252,123731
TX,"Deaf Smith County",18503,59991,18329,70254
TX,"Tom Green County",120105,94282,119411,102399
TX,"Llano County",21249,146824,21978,168275
TX,"Refugio County",6747,56824,6756,59434
TX,"Comal County",163573,227034,174986,271089
TX,"Polk County",50505,75925,51899,84571
TX,"Lavaca County",20338,96875,20544,109730
TX,"Hunt County",100231,124802,103394,146525
TX,"Archer County",8557,69974,8681,78824
TX,"Cooke County",41697,100420,42244,116819
TX,"Jack County",8492,59472,8712,65829
TX,"Upshur County",40975,95888,41774,107065
TX,"Bosque County",18239,77088,18503,87367
TX,"Angelina County",86345,75510,86506,83408
TX,"Eastland County",17754,44609,17864,50442
TX,"Victoria County",91236,0,90964,0
TX,"Atascosa County",49089,97589,49939,110507
TX,"Young County",17839,53613,17977,60089
TX,"Jim Wells County",38813,61027,38847,65404
TX,"Kaufman County",146986,172485,157768,210230
TX,"Swisher County",6957,44156,7008,48622
TX,"Coleman County",7671,38838,7735,42291
UT,"Duchesne County",19581,140460,19790,169583
UT,"Cache County",133527,237203,137417,295931
UT,"Grand County",9681,319953,9663,394641
UT,"Iron County",57640,184922,60519,241719
UT,"Kane County",7673,184060,7992,234143
UT,"Utah County",663143,300352,684986,388643
UT,"Morgan County",12392,329552,12657,407888
UT,"Salt Lake County",1186236,311161,1186421,394897
UT,"Summit County",42452,427934,43093,524542
UT,"Sevier County",21546,146536,21906,179791
UT,"Box Elder County",57908,0,59688,269855
UT,"San Juan County",14525,145866,14489,178861
UT,"Juab County",11824,193956,12155,244336
UT,"Washington County",181924,258111,191226,332563
UT,"Uintah County",35618,157028,36204,183240
UT,"Wasatch County",35032,352980,36173,442045
UT,"Weber County",262828,240469,267066,317599
UT,"Tooele County",73281,257482,76640,326883
UT,"Millard County",13015,127440,13164,162121
UT,"Davis County",363492,297622,367285,385191
UT,"Sanpete County",28508,151768,29106,198131
UT,"Rich County",2504,190466,2597,240987
UT,"Daggett County",952,140514,976,174161
VA,"Rockingham County",83758,179991,84394,199701
VA,"Montgomery County",99508,153504,98473,170283
VA,"Franklin City",8171,54251,8217,60263
VA,"Sussex County",10768,63646,10763,68517
