StateName,RegionName,pop20,JulyValue20,pop21,JulyValue21
VA,"Hopewell City",22967,124815,23140,141742
VA,"Waynesboro City",22279,172908,22550,191177
VA,"Scott County",21547,96529,21419,106415
VA,"Prince Edward County",21853,170389,21932,188877
VA,"Prince William County",482738,409986,484472,484368
VA,"King George County",26806,317600,27489,353641
VA,"Highland County",2236,176127,2226,202932
VA,"Staunton City",25800,167806,25661,186914
VA,"Lynchburg City",78871,154139,79009,177490
VA,"Page County",23693,175960,23807,195334
VA,"Bedford County",79504,240824,80131,268014
VA,"Mathews County",8524,244024,8546,278994
VA,"Rockingham County",83758,247888,84394,274401
VA,"Richmond City",226670,254187,226604,294031
VA,"James City County",78412,330528,79882,371080
VA,"York County",70154,317487,70915,362953
VA,"Buchanan County",20216,63366,19816,68875
VA,"Richmond County",8920,154649,9017,171518
VA,"Fauquier County",72938,441882,73815,518008
VA,"Fredericksburg City",27995,334381,28367,372721
VA,"Lee County",22084,81970,21983,88981
VA,"Pittsylvania County",60312,139471,59972,153950
VA,"Fluvanna County",27280,236081,27723,262277
VA,"Chesterfield County",365566,267956,370688,309115
VA,"Winchester City",28008,222370,28136,248339
VA,"Frederick County",91766,283065,93717,333526
VA,"Loudoun County",422597,567914,427592,663983
VA,"Southampton County",17949,156135,18006,174034
VA,"Norton City",3679,85671,3666,95098
VA,"Patrick County",17560,113327,17602,130526
VA,"New Kent County",23086,288451,23897,319250
VA,"Greene County",20591,270850,20968,301614
VA,"Virginia Beach City",459373,294609,457672,333216
VA,"Henrico County",334298,267795,333554,302291
VA,"Cumberland County",9656,167390,9681,187040
VA,"Dinwiddie County",27900,174366,27912,195671
VA,"Powhatan County",30433,305565,31136,340710
VA,"Alexandria City",159097,595346,154706,636316
VA,"Bristol City",17259,105873,17054,117690
VA,"Franklin County",54469,222567,54938,262323
VA,"Caroline County",30905,243364,31332,274143
VA,"Chesapeake City",249679,290528,251269,330212
VA,"Hampton City",137131,190511,137746,219064
VA,"Westmoreland County",18496,210919,18731,237891
VA,"Washington County",53839,160907,53635,177096
VA,"Campbell County",55638,178851,55492,197096
VA,"Brunswick County",15806,121257,15940,133970
VA,"Culpeper County",52717,305514,53596,355760
VA,"Henry County",50782,90545,50248,99181
VA,"Colonial Heights City",18191,172364,18273,193211
VA,"Russell County",25726,99446,25550,110345
VA,"Bath County",4196,141927,4114,158447
VA,"Giles County",16754,129708,16562,146528
VA,"Wythe County",28274,135073,28178,149494
VA,"Buckingham County",16820,138685,16947,157652
VA,"Middlesex County",10623,268350,10781,293883
VA,"Carroll County",29130,126129,29048,143246
VA,"Norfolk City",237591,220867,235089,248166
VA,"Craig County",4880,148807,4865,165945
VA,"Newport News City",185916,193950,184587,224005
VA,"Suffolk City",94685,265091,96194,302176
VA,"Stafford County",157604,364114,160877,442265
VA,"Smyth County",29730,98859,29477,108935
VA,"Radford City",16089,163961,16499,187134
VA,"Amherst County",31262,170787,31273,188980
VA,"Essex County",10591,191397,10573,212140
VA,"Mecklenburg County",30287,117835,30248,130426
VA,"Alleghany County",15161,110960,14986,123021
VA,"Botetourt County",33614,234243,33866,259003
VA,"Harrisonburg City",51675,205981,51430,229975
VA,"Lancaster County",10910,250949,10928,275549
VA,"Louisa County",37757,243292,38848,271195
VA,"Accomack County",33348,188941,33246,204842
VA,"Orange County",36396,246235,37188,297755
VA,"Spotsylvania County",140475,298434,143676,362031
VA,"King William County",17905,219531,18171,244597
VA,"Dickenson County",14045,59048,13787,63604
VA,"Petersburg City",33428,81689,33429,97878
VA,"Rappahannock County",7312,390001,7407,435601
VA,"Nottoway County",15614,118580,15594,136390
VA,"Pulaski County",33760,146038,33759,169923
VA,"Isle of Wight County",38658,288233,39278,320558
VA,"Grayson County",15300,119380,15359,133655
VA,"Prince George County",43023,227956,42880,254987
VA,"Sussex County",10768,125318,10763,134074
VA,"Poquoson City",12455,344762,12574,376745
VA,"Emporia City",5716,66078,5667,73581
VA,"Covington City",5721,57923,5717,63799
VA,"Charles City County",6733,183849,6594,204854
VA,"Roanoke County",96845,217090,96589,243503
VA,"Greensville County",11393,89987,11437,101322
VA,"Northumberland County",11839,304928,12029,343705
VA,"Halifax County",33901,92049,33738,104871
VA,"Falls Church City",14654,860458,14493,947394
VA,"Floyd County",15474,149718,15566,181771
VA,"Nelson County",14732,239772,14790,265711
VA,"Northampton County",12232,181323,12085,208817
VA,"Tazewell County",40343,96088,39925,103386
VA,"Appomattox County",16133,161176,16353,180662
VA,"Charlotte County",11506,128789,11448,145703
VA,"Gloucester County",38688,249431,39069,276971
VA,"Warren County",40782,243455,40925,303813
VA,"Manassas City",42728,343277,42708,405726
VA,"Surry County",6546,177867,6530,196727
VA,"Manassas Park City",17140,307936,17002,343682
VA,"Lexington City",7313,216771,7456,238201
VA,"Galax City",6691,105521,6660,118066
VA,"Williamsburg City",15445,283100,15590,311456
VA,"Amelia County",13246,201432,13268,227446
VA,"Montgomery County",99508,231322,98473,258267
VA,"Clarke County",14788,372919,14881,418183
VA,"Wise County",36018,80258,35647,86617
VA,"Martinsville City",13422,59005,13517,65845
VA,"Buena Vista City",6620,102923,6601,114959
VA,"King and Queen County",6590,180273,6662,200097
VA,"Portsmouth City",98015,177382,97840,208126
VA,"Fairfax County",1148472,600118,1139720,670813
VA,"Shenandoah County",44255,232014,44752,259761
VA,"Hanover County",110102,308656,111603,343996
VA,"Madison County",13837,257322,13942,288314
VA,"Roanoke City",99875,140618,98865,162131
VA,"Danville City",42465,82453,42215,90813
VA,"Bland County",6247,124761,6173,135153
VA,"Albemarle County",112496,378911,113535,417985
VA,"Charlottesville City",46423,323166,45672,393022
VA,"Lunenburg County",11930,94423,11926,105141
VT,"Essex County",5910,130567,5925,145885
VT,"Washington County",59748,236566,59969,285617
VT,"Addison County",37292,284381,37260,307652
VT,"Franklin County",49996,238508,50325,259854
VT,"Caledonia County",30184,160435,30403,188294
VT,"Bennington County",37271,239805,37312,274394
VT,"Orange County",29259,204542,29541,227164
VT,"Windham County",45844,249472,46090,291449
VT,"Windsor County",57700,271087,58196,305376
VT,"Rutland County",60455,194632,60591,224200
VT,"Orleans County",27355,165462,27546,192677
VT,"Lamoille County",25914,290756,26126,328492
VT,"Chittenden County",168289,350763,168865,390642
VT,"Grand Isle County",7278,274416,7421,323892
WA,"Clark County",505013,395646,511404,475523
WA,"Franklin County",97076,292335,98268,343645
WA,"Adams County",20605,200691,20621,237192
WA,"Cowlitz County",110924,305349,111524,357498
WA,"Klickitat County",22783,319661,23118,379982
WA,"Benton County",207230,326598,210025,373106
WA,"Lewis County",82474,272379,84398,0
WA,"Garfield County",2292,157420,2346,172363
WA,"Mason County",66028,310553,67615,413125
WA,"Okanogan County",42118,240388,42634,284511
WA,"Wahkiakum County",4443,268570,4582,322153
WA,"Kittitas County",44589,349124,45499,443847
WA,"Island County",86948,434151,87432,546785
WA,"Pend Oreille County",13482,244860,13886,299771
WA,"Walla Walla County",62574,287671,62682,331980
WA,"Columbia County",3949,207050,4042,228327
WA,"Pacific County",23470,208618,23948,251590
WA,"King County",2272571,658869,2252305,783360
WA,"Lincoln County",10920,212548,11232,247099
WA,"Spokane County",540700,298630,546040,384756
WA,"Douglas County",42998,363967,43696,426251
WA,"Clallam County",77280,337886,78209,408638
WA,"Whatcom County",227304,437142,228831,526406
WA,"Pierce County",922828,400861,925708,493424
WA,"Jefferson County",33048,416295,33605,496207
WA,"Chelan County",79185,391096,79646,463888
WA,"Grays Harbor County",75811,217648,76841,274100
WA,"Whitman County",47786,286106,47873,331745
WA,"Thurston County",295729,367323,297977,459177
WA,"Skamania County",12034,372365,12170,447871
WA,"Yakima County",256533,251964,256035,294054
WA,"Ferry County",7178,213441,7273,256100
WA,"Kitsap County",275660,412250,274314,503263
WA,"Asotin County",22290,238295,22397,275942
WA,"Stevens County",46566,263698,47426,313486
WA,"San Juan County",17818,625490,18557,736697
WA,"Snohomish County",829331,503608,833540,647196
WA,"Grant County",99365,235117,100297,291045
WA,"Skagit County",129852,403725,130696,492477
WI,"Jefferson County",84858,231996,84943,266948
WI,"Marquette County",15584,139873,15792,160462
WI,"Oneida County",37839,191090,38259,213393
WI,"Winnebago County",171646,168214,171623,197706
WI,"Barron County",46643,0,46719,193766
WI,"Iowa County",23676,181136,23756,205699
WI,"Burnett County",16588,169587,16744,189817
WI,"Iron County",6128,131497,6178,155850
WI,"Buffalo County",13320,138568,13302,157652
WI,"Rock County",163643,162258,164381,187715
WI,"Taylor County",19897,136930,19923,153542
WI,"Wood County",74091,128885,74070,150185
WI,"Clark County",34628,111671,34746,127995
WI,"Kewaunee County",20539,157167,20543,176324
WI,"Forest County",9160,134692,9258,151877
WI,"Waukesha County",407148,310792,408756,357159
WI,"Dodge County",89262,176457,89313,202051
WI,"Washburn County",16597,176833,16752,196340
WI,"Jackson County",21102,137892,21121,154787
WI,"Racine County",197440,160390,196896,186914
WI,"Shawano County",40838,138168,40859,156766
WI,"Brown County",268741,197584,269591,231511
WI,"Vilas County",23076,232827,23520,261978
WI,"Ashland County",15977,111804,16107,125874
WI,"Sheboygan County",117937,161231,117747,186548
WI,"Pepin County",7335,148200,7364,166926
WI,"Calumet County",52476,157891,52539,178624
WI,"Ozaukee County",91569,312740,92497,350583
WI,"Dunn County",45440,179467,45547,203404
WI,"La Crosse County",120852,206785,120433,236015
WI,"Bayfield County",16229,191050,16320,214730
WI,"Waushara County",24511,147195,24828,164695
WI,"Langlade County",19438,110985,19502,125177
WI,"Marinette County",41869,116393,41875,132383
WI,"Sawyer County",18107,217092,18295,246192
WI,"Chippewa County",66279,194998,66865,217254
WI,"Green County",36992,179503,36988,202567
WI,"Fond du Lac County",104076,150805,104362,173512
WI,"Crawford County",16086,133641,16075,147698
WI,"Saint Croix County",93797,285344,95044,327000
WI,"Green Lake County",18997,152948,19229,169732
WI,"Juneau County",26759,126496,26802,146049
WI,"Walworth County",106499,242121,106799,284018
WI,"Lafayette County",16605,125354,16784,140811
WI,"Sauk County",65718,209119,65697,226867
WI,"Portage County",70378,182677,70468,209127
WI,"Kenosha County",169073,207050,168732,238012
WI,"Vernon County",30693,157365,30915,178180
WI,"Washington County",136732,260223,137175,310697
WI,"Douglas County",44275,149150,44203,167638
WI,"Marathon County",137954,180048,137648,199196
WI,"Grant County",51934,139190,52110,156203
WI,"Oconto County",39043,158969,39356,180466
WI,"Milwaukee County",938149,160815,928059,192616
WI,"Outagamie County",190832,207691,191545,239685
WI,"Pierce County",42191,275994,42587,310586
WI,"Dane County",562306,306387,563951,346384
WI,"Monroe County",46281,166161,46193,186397
WI,"Waupaca County",51713,151249,51570,176558
WI,"Rusk County",14168,114489,14123,130167
WI,"Polk County",45006,187697,45431,233679
WI,"Eau Claire County",105818,201016,106452,230535
WI,"Trempealeau County",30776,164506,30724,184330
WI,"Door County",30102,235087,30369,266742
WI,"Price County",14015,112970,14050,127842
WI,"Manitowoc County",81250,136893,81505,161658
WI,"Lincoln County",28374,137080,28541,152888
WI,"Florence County",4556,154118,4593,175577
WI,"Richland County",17274,142646,17212,160645
WI,"Columbia County",58510,222073,58488,246557
WI,"Adams County",20673,142466,20875,161875
WV,"Mineral County",26877,121533,26857,131678
WV,"Cabell County",94137,107642,93418,113865
WV,"Marion County",56157,112409,56001,122105
WV,"Putnam County",57399,167524,57260,179025
WV,"Morgan County",17037,157667,17221,171320
WV,"Monroe County",12330,98641,12332,104775
WV,"Ritchie County",8424,75616,8383,81233
WV,"Raleigh County",74349,91052,73771,97910
WV,"Ohio County",42264,111586,41776,119912
WV,"Jefferson County",57732,244924,58370,304667
WV,"Braxton County",12386,78236,12247,85443
WV,"Hardy County",14240,121900,14160,132860
WV,"Wayne County",38830,88556,38498,91724
WV,"Pocahontas County",7847,90607,7841,97477
WV,"Berkeley County",122654,199651,126069,237972
WV,"Jackson County",27735,117546,27738,129184
WV,"Summers County",11915,67337,11908,74848
WV,"Mason County",25356,86039,25157,93919
WV,"Randolph County",27852,96125,27806,100800
WV,"Gilmer County",7378,70923,7377,79941
WV,"Doddridge County",7786,83779,7735,87098
WV,"Taylor County",16701,113924,16492,124560
WV,"Hancock County",29019,91835,28656,99811
WV,"Roane County",13977,88834,13898,98791
WV,"Pendleton County",6134,104184,6142,113990
WV,"Nicholas County",24523,69095,24300,75308
WV,"Barbour County",15440,75547,15468,83656
WV,"Mercer County",59462,74468,59097,80709
WV,"Wetzel County",14382,74476,14170,80106
WV,"Clay County",8006,95702,7892,103480
WV,"Calhoun County",6199,68353,6176,73671
WV,"Pleasants County",7649,104081,7601,111888
WV,"Boone County",21714,63609,21312,66453
WV,"Lewis County",17009,86275,16892,93093
WV,"Marshall County",30444,88716,30115,95186
WV,"Preston County",34176,115995,34358,127086
WV,"Wirt County",5183,68156,5063,74807
WV,"Wood County",83996,118783,83624,0
WV,"Grant County",10954,115051,10983,122563
WV,"Logan County",32473,88163,31909,93490
WV,"Upshur County",23783,110433,23791,117202
WV,"Tyler County",8279,77394,8155,80829
WV,"Fayette County",40358,78448,39927,78233
WV,"Brooke County",22469,88140,22140,95224
WV,"Harrison County",65771,111078,65158,118952
WV,"Greenbrier County",32866,124827,32608,131599
WV,"Hampshire County",23067,153788,23302,163849
WV,"Wyoming County",21326,36729,21051,37686
WV,"Kanawha County",180048,106155,177952,116278
WV,"Monongalia County",105916,188929,106387,214303
WV,"Tucker County",6752,109491,6672,117018
WY,"Natrona County",80229,231869,79555,241827
WY,"Converse County",13724,238128,13672,258423
WY,"Fremont County",39177,222900,39336,244508
WY,"Park County",29656,290757,30108,324860
WY,"Sublette County",8723,280938,8697,306459
WY,"Hot Springs County",4622,168987,4597,183586
WY,"Sweetwater County",42158,236064,41614,257089
WY,"Sheridan County",30996,290362,31646,322836
WY,"Goshen County",12503,176779,12537,193696
WY,"Uinta County",20441,209373,20635,230129
WY,"Teton County",23347,984493,23575,1167116
WY,"Crook County",7178,267066,7315,291185
WY,"Washakie County",7658,178557,7705,194737
WY,"Weston County",6809,184954,6745,198779
WY,"Big Horn County",11467,174806,11632,197925
WY,"Carbon County",14499,177023,14649,195111
WY,"Campbell County",47116,272682,46401,283754
WY,"Albany County",37079,254678,37608,281086
WY,"Johnson County",8459,270831,8623,299419
WY,"Laramie County",100690,312800,100863,317083
WY,"Platte County",8623,211894,8699,223768
